molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
Molecule125,CCSC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,4,0,0,236.328,1.895,477.532,213.536,77.15,162.93,23.916,804.202,2,3.9,0.0044662,0.0115499,0.8758012,25.018,8.015,12.818,8.398,2.303,-3.029,-2.913,-4.319,1837.743,-0.289,1291.287,-1.983,8.889,0.279,5,-0.129,3,100,0,0,40.973,2,0,10,0,10,2,16,0,2.298
Molecule125,CCSC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,4,0,0,236.328,2.709,482.908,211.007,83.125,163.306,25.469,811.791,2,3.9,0.0090399,0.0114213,0.8714926,25.325,8.121,13.016,8.455,2.312,-3.125,-2.913,-4.39,1612.951,-0.345,1143.622,-2.092,8.897,0.357,5,-0.113,3,100,0,0,43.843,2,0,10,0,10,2,16,0,1.435
Molecule126,OC1=CC([O])c2ccccc2C1[O],0,0,0,0,0,2,1,-1,178.187,7.513,377.021,84.553,134.048,158.42,0,605.499,2,5.4,0.0932326,0.0202555,0.9180681,18.307,6.511,12.789,10.423,0.172,-1.43,-1.397,-3.613,530.542,-0.617,249.347,-3.24,9.904,0.289,5,-0.645,3,76.72,0,0,70.649,3,0,10,0,10,3,13,0,3.808
Molecule126,OC1=CC([O])c2ccccc2C1[O],0,0,0,0,0,2,1,-1,178.187,7.081,376.19,82.375,134.342,159.473,0,603.637,2,5.4,0.0830682,0.0203002,0.918208,18.242,6.502,12.63,10.43,0.161,-1.419,-1.397,-3.616,527.154,-0.619,247.626,-3.242,9.823,0.263,5,-0.648,3,76.606,0,0,70.366,3,0,10,0,10,3,13,0,3.893
Molecule126,OC1=CC([O])c2ccccc2C1[O],0,0,0,0,0,2,1,-1,178.187,7.08,376.193,82.365,134.344,159.484,0,603.642,2,5.4,0.0830408,0.0203001,0.9182056,18.243,6.502,12.63,10.43,0.161,-1.419,-1.397,-3.616,527.126,-0.619,247.613,-3.242,9.823,0.262,5,-0.648,3,76.606,0,0,70.366,3,0,10,0,10,3,13,0,3.892
Molecule126,OC1=CC([O])c2ccccc2C1[O],0,0,0,0,0,2,1,-1,178.187,7.514,377.023,84.554,134.048,158.421,0,605.502,2,5.4,0.0932373,0.0202554,0.9180658,18.307,6.511,12.789,10.423,0.172,-1.43,-1.397,-3.613,530.547,-0.617,249.35,-3.24,9.904,0.289,5,-0.645,3,76.721,0,0,70.649,3,0,10,0,10,3,13,0,3.808
Molecule127,Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,-1,178.187,2.04,374.482,38.356,131.932,204.195,0,599.336,3,4.15,0.0069433,0.0191945,0.9180096,17.855,6.98,12.256,10.726,0.462,-1.366,-1.774,-3.832,555.64,-0.661,262.121,-2.944,9.236,0.142,5,-0.601,3,78.777,0,0,63.779,3,0,10,0,10,2,13,0,8.73
Molecule127,Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,-1,178.187,2.076,374.102,40.072,130.35,203.68,0,598.552,3,4.15,0.0072017,0.0192141,0.9181429,17.819,6.959,12.239,10.711,0.468,-1.361,-1.774,-3.828,575.163,-0.648,272.09,-2.916,9.226,0.129,5,-0.603,3,79.081,0,0,63.254,3,0,10,0,10,2,13,0,9.411
Molecule127,Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,-1,178.187,2.076,374.102,40.072,130.35,203.68,0,598.552,3,4.15,0.0072028,0.0192141,0.9181429,17.819,6.959,12.239,10.711,0.468,-1.361,-1.774,-3.828,575.163,-0.648,272.09,-2.916,9.226,0.129,5,-0.603,3,79.081,0,0,63.254,3,0,10,0,10,2,13,0,9.411
Molecule127,Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,-1,178.187,2.04,374.482,38.356,131.932,204.195,0,599.336,3,4.15,0.0069419,0.0191945,0.9180096,17.855,6.98,12.256,10.726,0.462,-1.366,-1.774,-3.832,555.64,-0.661,262.121,-2.944,9.236,0.142,5,-0.601,3,78.777,0,0,63.779,3,0,10,0,10,2,13,0,8.73
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,7.468,399.796,117.996,128.165,153.635,0,654.837,2,5.4,0.0851733,0.0191016,0.9121841,20.236,6.896,13.31,10.405,0.478,-1.746,-1.618,-3.686,603.263,-0.584,286.486,-3.148,9.88,0.263,5,-0.551,3,79.51,0,0,68.797,3,0,10,0,10,3,14,0,2.449
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,5.399,401.672,125.067,118.893,157.712,0,657.234,2,5.4,0.0443545,0.0190124,0.9101375,20.37,6.866,12.754,10.374,0.559,-1.773,-1.618,-3.738,738.646,-0.514,356.57,-2.963,9.798,0.166,5,-0.548,3,81.555,0,0,67.646,3,0,10,0,10,3,14,0,3.528
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,6.874,398.035,119.161,125.184,153.689,0,653.307,2,5.4,0.0723198,0.0191861,0.9147921,20.175,6.883,13.103,10.381,0.492,-1.722,-1.618,-3.644,643.837,-0.554,307.369,-3.093,9.79,0.232,5,-0.552,3,80.1,0,0,68.027,3,0,10,0,10,3,14,0,2.944
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,6.87,383.787,106.261,118.944,158.582,0,640.008,2,5.4,0.0737485,0.0198984,0.9358324,19.689,6.934,12.972,10.337,0.486,-1.523,-1.618,-3.327,737.831,-0.463,356.145,-2.961,9.813,0.261,5,-0.56,3,81.123,0,0,67.491,3,0,10,0,10,3,14,0,6.31
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,6.869,383.804,106.258,118.952,158.593,0,640.018,2,5.4,0.073711,0.0198975,0.9358016,19.69,6.934,12.971,10.338,0.486,-1.523,-1.618,-3.327,737.699,-0.463,356.076,-2.961,9.813,0.261,5,-0.56,3,81.121,0,0,67.488,3,0,10,0,10,3,14,0,6.305
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,6.873,398.035,119.161,125.184,153.69,0,653.307,2,5.4,0.0723155,0.0191861,0.9147921,20.175,6.883,13.103,10.381,0.492,-1.722,-1.618,-3.644,643.837,-0.554,307.369,-3.093,9.79,0.232,5,-0.552,3,80.1,0,0,68.027,3,0,10,0,10,3,14,0,2.944
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,5.399,401.676,125.069,118.893,157.715,0,657.24,2,5.4,0.0443466,0.0190122,0.9101322,20.371,6.866,12.754,10.374,0.559,-1.773,-1.618,-3.738,738.651,-0.514,356.573,-2.963,9.798,0.166,5,-0.548,3,81.556,0,0,67.645,3,0,10,0,10,3,14,0,3.528
Molecule128,CC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,2,1,0,192.214,7.467,399.798,118,128.162,153.636,0,654.84,2,5.4,0.0851529,0.0191015,0.9121822,20.236,6.896,13.31,10.405,0.478,-1.747,-1.618,-3.686,603.308,-0.584,286.51,-3.148,9.88,0.262,5,-0.551,3,79.51,0,0,68.795,3,0,10,0,10,3,14,0,2.449
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,0,206.241,6.321,426.332,150.288,122.089,153.955,0,708.678,2,5.4,0.0563719,0.0179127,0.9016739,21.751,7.319,13.367,10.209,0.819,-1.968,-1.85,-3.857,688.863,-0.618,330.667,-2.939,9.912,0.259,5,-0.489,3,82.537,0,0,66.989,3,0,10,0,10,3,15,0,2.555
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,0,206.241,5.377,417.383,142.971,116.693,157.719,0,700.858,2,5.4,0.0412557,0.0182967,0.9142186,21.474,7.332,13.07,10.176,0.827,-1.837,-1.85,-3.672,774.998,-0.548,375.575,-2.827,9.789,0.158,5,-0.495,3,83.499,0,0,67.275,3,0,10,0,10,3,15,0,4.481
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,-1,206.241,4.563,449.202,156.122,128.114,164.966,0,731.42,2,5.4,0.0284644,0.0170007,0.8739792,22.767,7.464,13.323,10.38,0.898,-2.31,-1.85,-4.358,603.937,-0.736,286.832,-3.011,9.685,0.123,5,-0.463,3,81.978,0,0,66.349,3,0,10,0,10,3,15,0,0.984
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,0,206.241,6.804,415.352,140.081,116.711,158.559,0,698.189,2,5.4,0.0663135,0.0183862,0.916356,21.375,7.329,13.384,10.177,0.814,-1.807,-1.85,-3.642,774.689,-0.544,375.413,-2.824,9.809,0.253,5,-0.499,3,83.422,0,0,67.104,3,0,10,0,10,3,15,0,4.825
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,0,206.241,6.804,415.304,140.056,116.697,158.551,0,698.148,2,5.4,0.0663035,0.0183883,0.9164254,21.374,7.329,13.384,10.177,0.814,-1.806,-1.85,-3.64,774.924,-0.544,375.536,-2.824,9.808,0.253,5,-0.499,3,83.424,0,0,67.1,3,0,10,0,10,3,15,0,4.835
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,-1,206.241,4.563,449.202,156.122,128.114,164.966,0,731.42,2,5.4,0.028468,0.0170007,0.87398,22.767,7.464,13.323,10.38,0.898,-2.31,-1.85,-4.358,603.941,-0.736,286.834,-3.011,9.685,0.123,5,-0.463,3,81.978,0,0,66.349,3,0,10,0,10,3,15,0,0.984
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,0,206.241,5.377,417.383,142.971,116.693,157.719,0,700.858,2,5.4,0.0412503,0.0182967,0.9142184,21.474,7.332,13.07,10.176,0.827,-1.837,-1.85,-3.672,774.998,-0.548,375.576,-2.827,9.789,0.158,5,-0.495,3,83.499,0,0,67.275,3,0,10,0,10,3,15,0,4.481
Molecule129,CCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,3,1,0,206.241,6.32,426.332,150.288,122.089,153.955,0,708.678,2,5.4,0.0563547,0.0179127,0.901674,21.751,7.319,13.367,10.209,0.819,-1.968,-1.85,-3.857,688.864,-0.618,330.667,-2.939,9.912,0.259,5,-0.489,3,82.537,0,0,66.989,3,0,10,0,10,3,15,0,2.555
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,7.354,524.252,248.595,122.191,153.465,0,889.748,2,5.4,0.0607816,0.014567,0.8533681,27.067,8.834,15.092,9.78,1.85,-3,-2.589,-4.637,687.319,-0.917,329.866,-2.655,9.884,0.264,5,-0.236,3,88.56,0,0,66.98,3,0,10,0,10,3,18,0,0.549
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,5.347,512.054,237.727,116.509,157.818,0,877.652,2,5.4,0.0325758,0.014914,0.8657598,26.624,8.764,14.564,9.742,1.831,-2.804,-2.589,-4.457,778.12,-0.834,377.211,-2.535,9.79,0.161,5,-0.256,3,89.413,0,0,67.282,3,0,10,0,10,3,18,0,1.138
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,4.474,524.524,254.637,117.191,152.696,0,889.99,2,5.4,0.0224888,0.0145594,0.8530799,27.069,8.795,14.541,9.742,1.885,-3.005,-2.589,-4.638,766.617,-0.872,371.187,-2.565,9.692,0.127,5,-0.236,3,89.613,0,0,66.311,3,0,10,0,10,3,18,0,0.668
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,6.746,508.982,234.125,116.558,158.298,0,873.924,2,5.4,0.0520754,0.015004,0.868517,26.48,8.745,14.789,9.738,1.811,-2.755,-2.589,-4.414,777.281,-0.828,376.771,-2.534,9.808,0.254,5,-0.263,3,89.287,0,0,66.965,3,0,10,0,10,3,18,0,1.277
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,6.754,513.81,238.701,116.665,158.444,0,879.264,2,5.4,0.0518832,0.014863,0.8638575,26.695,8.775,14.85,9.752,1.839,-2.832,-2.589,-4.491,775.479,-0.84,375.827,-2.535,9.813,0.258,5,-0.254,3,89.433,0,0,67.039,3,0,10,0,10,3,18,0,1.065
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,4.602,524.07,254.231,117.376,152.464,0,889.959,2,5.4,0.0238002,0.014572,0.853799,27.066,8.797,14.561,9.74,1.884,-2.998,-2.589,-4.625,763.53,-0.872,369.572,-2.57,9.74,0.143,5,-0.235,3,89.575,0,0,66.337,3,0,10,0,10,3,18,0,0.673
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-2,248.321,5.344,554.546,241.564,134.125,178.856,0,919.92,2,5.4,0.031046,0.0137712,0.8248869,28.517,9.295,15.208,10.107,1.959,-3.495,-2.589,-5.218,529.65,-1.112,248.894,-2.785,9.792,0.163,5,-0.183,3,87.171,0,0,67.262,3,0,10,0,10,3,18,0,0.13
Molecule130,CCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,6,1,-1,248.321,4.42,524.241,248.474,122.124,153.643,0,889.957,2,5.4,0.0219515,0.0145673,0.8535195,27.077,8.838,14.564,9.781,1.852,-3,-2.589,-4.635,688.329,-0.916,330.39,-2.653,9.811,0.166,5,-0.235,3,88.583,0,0,66.957,3,0,10,0,10,3,18,0,0.552
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-2,262.348,7.321,552.465,276.762,122.184,153.519,0,945.328,2,5.4,0.0566959,0.013823,0.8431701,28.649,9.346,15.537,9.628,2.18,-3.298,-2.847,-4.802,687.43,-1.004,329.924,-2.558,9.879,0.262,5,-0.149,3,90.492,0,0,66.913,3,0,10,0,10,3,19,0,0.365
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-1,262.348,6.291,554.299,291.848,111.745,150.706,0,947.375,2,5.4,0.0417797,0.0137773,0.8415933,28.704,9.268,15.291,9.542,2.26,-3.328,-2.847,-4.814,863.414,-0.91,422.095,-2.376,9.795,0.236,5,-0.145,3,92.734,0,0,65.12,3,0,10,0,10,3,19,0,0.519
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-2,262.348,6.796,555.861,279.072,124.162,152.627,0,949.808,2,5.4,0.0486236,0.0137386,0.8406642,28.82,9.39,15.487,9.644,2.191,-3.354,-2.847,-4.838,658.372,-1.03,314.876,-2.598,9.792,0.228,5,-0.14,3,90.219,0,0,67.667,3,0,10,0,10,3,19,0,0.293
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-1,262.348,5.026,554.686,285.076,116.791,152.819,0,947.004,2,5.4,0.0266694,0.0137677,0.8407858,28.71,9.312,15.111,9.592,2.225,-3.334,-2.847,-4.837,773.336,-0.96,374.705,-2.462,9.859,0.256,5,-0.147,3,91.671,0,0,65.708,3,0,10,0,10,3,19,0,0.42
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-1,262.348,6.219,545.384,271.223,115.728,158.433,0,938.321,2,5.4,0.0412123,0.0140025,0.8498924,28.416,9.291,15.239,9.6,2.193,-3.182,-2.847,-4.716,791.509,-0.927,384.232,-2.422,9.844,0.255,5,-0.162,3,91.662,0,0,66.925,3,0,10,0,10,3,19,0,0.653
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-2,262.348,6.434,554.184,276.531,124.673,152.979,0,949.918,2,5.4,0.0435725,0.0137802,0.8432745,28.828,9.406,15.432,9.645,2.19,-3.326,-2.847,-4.798,651.073,-1.027,311.104,-2.606,9.826,0.225,5,-0.138,3,90.129,0,0,67.699,3,0,10,0,10,3,19,0,0.306
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-1,262.348,6.213,543.793,270.117,115.914,157.762,0,936.908,2,5.4,0.0411957,0.0140435,0.8515219,28.353,9.279,15.221,9.593,2.183,-3.156,-2.847,-4.687,788.285,-0.924,382.54,-2.428,9.933,0.278,5,-0.164,3,91.575,0,0,67.254,3,0,10,0,10,3,19,0,0.684
Molecule131,CCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,7,1,-2,262.348,6.391,558.682,278.156,127.653,152.872,0,951.707,2,5.4,0.0429147,0.0136692,0.8375348,28.899,9.425,15.444,9.676,2.176,-3.4,-2.847,-4.89,610.048,-1.072,289.971,-2.662,9.784,0.155,5,-0.138,3,89.541,0,0,68.433,3,0,10,0,10,3,19,0,0.227
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,5.627,590.053,314.286,122.146,153.621,0,1010.839,2,5.4,0.031325,0.0129425,0.8255221,30.63,9.947,15.804,9.498,2.569,-3.759,-3.108,-5.088,687.997,-1.114,330.218,-2.461,9.771,0.144,5,-0.04,3,92.774,0,0,66.9,3,0,10,0,10,3,20,0,0.166
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,5.349,581.75,307.746,116.251,157.753,0,1002.921,2,5.4,0.0285293,0.0131272,0.8329258,30.353,9.873,15.67,9.466,2.571,-3.621,-3.108,-4.988,782.509,-1.036,379.511,-2.338,9.79,0.163,5,-0.055,3,93.788,0,0,67.23,3,0,10,0,10,3,20,0,0.304
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,4.462,589.66,319.673,117.761,152.226,0,1010.954,2,5.4,0.0196909,0.0129511,0.8261352,30.621,9.909,15.619,9.458,2.599,-3.753,-3.108,-5.071,757.136,-1.069,366.228,-2.386,9.699,0.133,5,-0.039,3,93.693,0,0,66.296,3,0,10,0,10,3,20,0,0.201
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,4.649,575.174,300.117,116.446,158.611,0,995.415,2,5.4,0.0217107,0.0132773,0.8382405,30.06,9.82,15.493,9.458,2.528,-3.511,-3.108,-4.906,779.194,-1.023,377.774,-2.339,9.698,0.143,5,-0.07,3,93.505,0,0,66.964,3,0,10,0,10,3,20,0,0.391
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,4.62,575.714,300.233,116.913,158.567,0,995.876,2,5.4,0.0214301,0.0132648,0.8377127,30.078,9.826,15.496,9.462,2.528,-3.52,-3.108,-4.914,771.281,-1.029,373.629,-2.348,9.703,0.148,5,-0.069,3,93.421,0,0,66.981,3,0,10,0,10,3,20,0,0.375
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-1,276.375,4.43,580.132,315.798,111.842,152.493,0,1001.457,2,5.4,0.0195958,0.0131638,0.8344357,30.244,9.794,15.484,9.397,2.587,-3.594,-3.108,-4.938,861.594,-0.99,421.134,-2.275,9.69,0.127,5,-0.058,3,94.632,0,0,65.775,3,0,10,0,10,3,20,0,0.374
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,5.284,575.118,302.414,115.038,157.666,0,997.239,2,5.4,0.0279943,0.0132786,0.8393463,30.124,9.824,15.597,9.442,2.549,-3.51,-3.108,-4.883,803.511,-1.007,390.533,-2.316,9.789,0.162,5,-0.065,3,93.864,0,0,67.25,3,0,10,0,10,3,20,0,0.412
Molecule132,CCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,8,1,-2,276.375,6.173,590.31,314.184,122.534,153.592,0,1011.043,2,5.4,0.0376943,0.0129368,0.8252733,30.638,9.952,15.895,9.501,2.567,-3.764,-3.108,-5.092,682.204,-1.118,327.213,-2.469,9.796,0.163,5,-0.04,3,92.699,0,0,67.012,3,0,10,0,10,3,20,0,0.162
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,5.027,618.381,342.481,122.127,153.773,0,1065.966,2,5.4,0.0237023,0.0123496,0.8160898,32.196,10.479,16.192,9.347,2.903,-4.074,-3.374,-5.241,688.294,-1.201,330.372,-2.365,9.818,0.157,5,0.052,3,94.731,0,0,66.886,3,0,10,0,10,3,21,0,0.106
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,5.033,619.926,357.42,111.836,150.67,0,1067.801,2,5.4,0.023718,0.0123188,0.81499,32.239,10.401,16.148,9.259,2.981,-4.1,-3.374,-5.244,861.707,-1.101,421.193,-2.186,9.806,0.22,5,0.056,3,96.936,0,0,65.116,3,0,10,0,10,3,21,0,0.15
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,6.427,621.911,345.085,124.566,152.26,0,1071.521,2,5.4,0.0385465,0.0122795,0.8142743,32.403,10.538,16.473,9.362,2.917,-4.134,-3.374,-5.263,652.588,-1.231,311.887,-2.415,9.826,0.226,5,0.065,3,94.402,0,0,67.685,3,0,10,0,10,3,21,0,0.082
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,4.658,608.151,333.187,116.534,158.43,0,1056.015,2,5.4,0.020546,0.0125573,0.8246445,31.842,10.384,16.034,9.316,2.891,-3.901,-3.374,-5.125,777.689,-1.121,376.985,-2.245,9.7,0.145,5,0.032,3,95.613,0,0,66.958,3,0,10,0,10,3,21,0,0.207
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,6.367,626.819,356.87,111.653,158.296,0,1074.398,2,5.4,0.0377317,0.0121833,0.8093434,32.576,10.516,16.45,9.327,3.028,-4.217,-3.374,-5.372,865.164,-1.115,423.02,-2.156,9.865,0.268,5,0.069,3,100,0,0,66.069,3,0,10,0,10,3,21,0,0.123
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,3.184,605.569,341.245,107.544,156.781,0,1054.348,2,5.4,0.0096152,0.0126109,0.8272892,31.759,10.296,15.818,9.237,2.943,-3.857,-3.374,-5.074,946.375,-1.026,466.098,-2.085,9.734,0.142,5,0.03,3,100,0,0,65.316,3,0,10,0,10,3,21,0,0.331
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,6.302,620.53,358.159,111.685,150.686,0,1068.769,2,5.4,0.0371557,0.0123068,0.8146877,32.278,10.41,16.344,9.26,2.988,-4.111,-3.374,-5.249,864.552,-1.101,422.696,-2.183,9.797,0.237,5,0.058,3,100,0,0,65.099,3,0,10,0,10,3,21,0,0.148
Molecule133,CCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,9,1,-2,290.402,6.453,623.853,343.939,127.553,152.36,0,1073.234,2,5.4,0.0388036,0.0122413,0.812604,32.473,10.576,16.51,9.387,2.906,-4.167,-3.374,-5.291,611.38,-1.267,290.655,-2.469,9.91,0.256,5,0.068,3,93.83,0,0,68.402,3,0,10,0,10,3,21,0,0.067
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,5.557,651.795,376.186,121.992,153.617,0,1127.197,2,5.4,0.0273908,0.0117165,0.8036265,34.002,11.075,16.807,9.205,3.275,-4.481,-3.642,-5.442,690.319,-1.299,331.422,-2.267,9.769,0.144,5,0.16,3,96.933,0,0,66.882,3,0,10,0,10,3,22,0,0.054
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,5.333,647.827,373.625,116.471,157.732,0,1124.308,2,5.4,0.0252972,0.0117883,0.8071654,33.926,11.036,16.745,9.186,3.302,-4.413,-3.642,-5.404,778.771,-1.231,377.552,-2.15,9.793,0.165,5,0.154,3,100,0,0,67.247,3,0,10,0,10,3,22,0,0.083
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,6.407,656.302,386.796,116.949,152.558,0,1132.007,2,5.4,0.036265,0.011636,0.8003758,34.185,11.082,16.954,9.174,3.336,-4.559,-3.642,-5.49,770.678,-1.256,373.313,-2.177,9.835,0.236,5,0.17,3,100,0,0,66.306,3,0,10,0,10,3,22,0,0.056
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,3.455,653.733,384.436,116.697,152.6,0,1128.92,2,5.4,0.0105738,0.0116818,0.8020606,34.062,11.049,16.564,9.166,3.32,-4.515,-3.642,-5.463,774.936,-1.249,375.543,-2.173,9.728,0.136,5,0.163,3,100,0,0,65.687,3,0,10,0,10,3,22,0,0.063
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,6.351,641.077,366.256,116.381,158.44,0,1116.348,2,5.4,0.0361326,0.0119124,0.8118099,33.614,10.962,16.801,9.174,3.257,-4.298,-3.642,-5.333,780.303,-1.216,378.355,-2.146,9.847,0.253,5,0.137,3,100,0,0,67.264,3,0,10,0,10,3,22,0,0.11
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,4.486,674.587,381.324,128.825,164.438,0,1149.975,2,5.4,0.0174961,0.0113206,0.7869002,35.017,11.443,17.015,9.38,3.371,-4.874,-3.642,-5.764,594.642,-1.426,282.064,-2.354,9.695,0.131,5,0.209,3,96.338,0,0,66.278,3,0,10,0,10,3,22,0,0.018
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,6.164,639.667,365.322,116.523,157.821,0,1114.532,2,5.4,0.0340884,0.0119386,0.8127176,33.536,10.941,16.748,9.167,3.245,-4.274,-3.642,-5.315,777.881,-1.215,377.086,-2.151,9.933,0.28,5,0.133,3,100,0,0,67.227,3,0,10,0,10,3,22,0,0.115
Molecule134,CCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],0,0,0,0,0,10,1,-2,304.428,6.191,652.224,376.294,121.949,153.981,0,1127.305,2,5.4,0.0339974,0.0117088,0.8031486,34.01,11.079,16.899,9.208,3.276,-4.489,-3.642,-5.452,690.969,-1.3,331.76,-2.264,9.912,0.26,5,0.16,3,96.947,0,0,66.86,3,0,10,0,10,3,22,0,0.054
