molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
64_1-wt-1,CC(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,5,0,-2,292.306,3.458,483.369,66.144,159.425,257.8,0,841.726,0,5.5,0.0142086,0,0.8919346,26.783,9.113,11.988,8.035,1.307,-1.683,-3.449,-4.51,304.837,-1.074,136.99,-3.07,9.057,0.833,2,-0.622,3,79.056,0,0,93.639,5,0,12,0,12,0,20,0,5.165
64_1-wt-1,CC(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,5,0,-2,292.306,8.371,489.167,73.762,151.012,263.408,0.986,845.199,0,5.5,0.0829118,0,0.8837859,26.976,9.084,12.948,8.03,1.398,-1.797,-3.449,-4.669,366.316,-1.024,169.173,-2.895,9.162,0.906,2,-0.612,3,81.018,0,0,91.421,5,0,12,0,12,0,20,0,5.939
64_1-wt-1,CC(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,5,0,-2,292.306,5.312,489.68,72.563,152.047,264.138,0.932,845.959,0,5.5,0.033357,0,0.8833892,27.013,9.101,12.287,8.043,1.396,-1.807,-3.449,-4.679,358.126,-1.035,164.977,-2.911,8.867,0.844,2,-0.61,3,80.833,0,0,92.758,5,0,12,0,12,0,20,0,5.594
64_1-wt-1,CC(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,5,0,-2,292.306,5.735,481.604,63.023,162.75,255.831,0,843,0,5.5,0.0390107,0,0.8961082,26.816,9.162,12.364,8.04,1.29,-1.65,-3.449,-4.433,283.495,-1.089,126.654,-3.138,9.343,0.925,2,-0.618,3,78.392,0,0,94.523,5,0,12,0,12,0,20,0,4.768
65_0-wt-1,CC(C)(C)C(=O)C1=C(C(=O)C=CC1=O)[S](=O)(=O)c2ccccc2,2,0,0,0,0,4,0,-1,332.37,5.79,560.078,183.07,117.749,258.968,0.291,993.023,0,10,0.0337589,0,0.8594548,33.492,10.127,16.809,12.597,0.393,-0.945,-2.212,-5.041,757.331,-0.74,367.675,-2.393,10.007,2.563,0,-1.344,3,80.78,0,0,98.269,5,0,12,0,12,0,23,0,152.608
65_1-wt-1,CC(C)(C)C(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,7,0,-1,336.402,7.222,543.295,158.366,129.826,255.103,0,999.876,2,6.2,0.052169,0.0161388,0.8900749,31.803,10.825,17.377,11.137,2.315,-2.937,-4.288,-4.527,581.781,-0.951,275.476,-2.341,8.872,0.888,4,-0.105,3,89.986,0,0,86.591,5,0,12,0,12,0,23,0,1.773
65_1-wt-1,CC(C)(C)C(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,7,0,-1,336.402,5.485,542.992,158.171,129.692,255.128,0,999.438,2,6.2,0.0301038,0.0161478,0.8903118,31.785,10.821,17.068,11.135,2.314,-2.932,-4.288,-4.524,583.48,-0.949,276.345,-2.339,8.842,0.898,4,-0.105,3,89.999,0,0,86.423,5,0,12,0,12,0,23,0,1.803
65_1-wt-1,CC(C)(C)C(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,7,0,-1,336.402,8.56,545.218,158.668,129.323,257.227,0,994.957,2,6.2,0.0736519,0.0160819,0.8840245,31.626,10.764,17.59,11.153,2.287,-2.968,-4.288,-4.635,588.209,-0.962,278.767,-2.325,9.163,0.709,4,-0.121,3,89.903,0,0,84.528,5,0,12,0,12,0,23,0,1.716
65_1-wt-1,CC(C)(C)C(=O)c1c(O)ccc([O])c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,7,0,-1,336.402,8.593,547.114,155.471,131.175,260.467,0,993.466,2,6.2,0.0743267,0.0160261,0.8800813,31.597,10.769,17.591,11.192,2.265,-2.998,-4.288,-4.715,564.889,-0.987,266.84,-2.347,9.173,0.716,4,-0.128,3,89.465,0,0,86.451,5,0,12,0,12,0,23,0,1.519
66_0-wt-1,O=C1C=CC(=O)C(=C1C(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,2,0,0,0,0,4,0,-1,352.361,3.77,563.793,0,148.436,415.25,0.108,1017.301,0,10,0.0139704,0,0.8676503,35.956,11.702,17.839,13.878,0.521,-1.014,-2.996,-5.654,387.507,-0.992,177.795,-2.408,9.942,2.516,0,-1.274,3,76.323,0,0,109.724,5,0,18,0,18,0,25,0,133.136
66_1-wt-1,[O]c1ccc(O)c(C(=O)c2ccccc2)c1[S](=O)(=O)c3ccccc3,0,0,0,0,0,7,0,-2,356.392,8.709,566.816,5.407,147.415,413.993,0,1021.914,2,6.2,0.0742228,0.0154691,0.8656313,34.202,12.176,18.795,12.394,2.494,-3.316,-5.036,-5.681,396.241,-1.17,181.883,-2.106,9.018,0.722,5,-0.07,3,88.045,0,0,89.913,5,0,18,0,18,0,25,0,1.35
66_1-wt-1,[O]c1ccc(O)c(C(=O)c2ccccc2)c1[S](=O)(=O)c3ccccc3,0,0,0,0,0,7,0,-2,356.392,8.768,566.352,5.16,146.203,414.989,0,1021.758,2,6.2,0.0752426,0.0154818,0.8662515,34.205,12.175,18.807,12.391,2.503,-3.308,-5.036,-5.675,406.874,-1.157,187.164,-2.08,9.016,0.714,5,-0.07,3,88.304,0,0,89.187,5,0,18,0,18,0,25,0,1.458
66_1-wt-1,[O]c1ccc(O)c(C(=O)c2ccccc2)c1[S](=O)(=O)c3ccccc3,0,0,0,0,0,7,0,-2,356.392,8.271,572.978,5.668,146.557,420.753,0,1027.414,2,6.2,0.066582,0.0153027,0.8593916,34.487,12.249,18.778,12.449,2.536,-3.416,-5.036,-5.814,403.737,-1.181,185.605,-2.066,9.171,0.752,5,-0.061,3,88.438,0,0,90.48,5,0,18,0,18,0,25,0,1.175
66_1-wt-1,[O]c1ccc(O)c(C(=O)c2ccccc2)c1[S](=O)(=O)c3ccccc3,0,0,0,0,0,7,0,-2,356.392,6.384,567.235,0.042,142.267,424.926,0,1019.179,2,6.2,0.0399872,0.0154577,0.863447,34.197,12.184,18.308,12.434,2.524,-3.322,-5.036,-5.768,443.385,-1.131,205.382,-1.973,9.156,0.767,5,-0.078,3,89.095,0,0,89.696,5,0,18,0,18,0,25,0,1.807
67_0-wt-1,CC1=C(C)C(=O)C(=CC1=O)[S](=O)(=O)c2ccccc2,1,0,0,0,0,2,0,-1,276.306,6.528,500.304,147.492,146.638,205.49,0.684,855.139,0,8,0.0498371,0,0.8708745,28.747,8.667,14.413,10.757,0.206,-1.187,-1.949,-4.601,403.026,-0.844,186.857,-3.306,10.219,2.257,2,-1.124,2,74.785,0,0,90.045,4,0,12,0,12,0,19,0,8.886
67_1-wt-1,Cc1c(C)c(O)cc(c1[O])[S](=O)(=O)c2ccccc2,0,0,0,0,0,4,0,-1,278.322,6.992,498.723,141.165,133.507,223.144,0.906,854.144,1,4.5,0.057242,0.0090231,0.8729577,27.591,8.929,13.578,8.36,2.117,-3.165,-3.806,-4.652,536.854,-0.843,255.459,-2.81,9.064,0.53,4,-0.069,3,88.201,0,0,72.343,4,0,12,0,12,0,19,0,0.295
67_1-wt-1,Cc1c(C)c(O)cc(c1[O])[S](=O)(=O)c2ccccc2,0,0,0,0,0,4,0,-1,278.322,5.626,498.126,141.827,134.851,220.779,0.67,855.221,1,4.5,0.0370114,0.0090339,0.8747376,27.612,8.941,13.315,8.352,2.112,-3.154,-3.806,-4.612,521.33,-0.851,246.747,-2.843,8.807,0.709,4,-0.066,3,87.941,0,0,74.186,4,0,12,0,12,0,19,0,0.28
68_0-wt-1,CC1=C(C)C(=O)C(=C(C)C1=O)[S](=O)(=O)c2ccccc2,1,0,0,0,0,2,0,-1,290.333,5.186,513.344,203.448,118.904,190.993,0,896.241,0,8,0.0300123,0,0.8757355,30.253,8.793,14.528,10.501,0.647,-1.431,-2.247,-4.454,738.478,-0.591,356.483,-2.846,10.006,2.126,3,-1.005,3,82.071,0,0,83.135,4,0,12,0,12,0,20,0,15.352
68_1-wt-1,Cc1c(C)c(O)c(C)c(c1[O])[S](=O)(=O)c2ccccc2,0,0,0,0,0,4,0,-1,292.349,6.23,506.438,184.783,128.006,193.648,0,888.658,1,4.5,0.043674,0.0088856,0.882664,28.691,9.067,13.734,8.14,2.336,-3.524,-4.085,-4.354,605.362,-0.773,287.564,-2.812,8.93,0.512,5,0.025,3,90.418,0,0,70.358,4,0,12,0,12,0,20,0,0.229
68_1-wt-1,Cc1c(C)c(O)c(C)c(c1[O])[S](=O)(=O)c2ccccc2,0,0,0,0,0,4,0,-1,292.349,5.67,511.7,183.67,130.067,197.963,0,889.455,1,4.5,0.0361454,0.0087942,0.8741089,28.764,9.074,13.649,8.197,2.328,-3.599,-4.085,-4.513,578.725,-0.812,273.912,-2.835,8.656,0.662,5,0.023,3,90.021,0,0,71.19,4,0,12,0,12,0,20,0,0.176
69_0-wt-1,O=C1C=C(C(=O)C=C1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,3,0,0,0,0,4,0,-2,388.409,9.274,598.714,0,208.716,388.435,1.563,1073.279,0,12,0.0801367,0,0.8467473,37.94,12.416,20.731,16.16,-0.531,-0.635,-2.834,-5.864,103.906,-1.615,43.653,-3.614,10.396,2.702,0,-1.646,2,59.933,0,0,128.255,6,0,18,0,18,0,26,0,21.891
69_1-wt-1,[O]c1cc(c(O)cc1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,0,0,0,0,0,6,0,-2,390.425,10.667,607.963,0,197.838,408.331,1.794,1077.059,0,7.5,0.1056514,0,0.8358223,36.997,12.497,18.196,11.37,1.785,-2.847,-4.964,-6.136,131.765,-1.682,56.596,-3.151,9.079,1.176,2,-0.516,3,75.338,0,0,109.91,6,0,18,0,18,0,26,0,0.396
69_1-wt-1,[O]c1cc(c(O)cc1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,0,0,0,0,0,6,0,-2,390.425,9.327,610.021,0,196.69,411.501,1.829,1077.769,0,7.5,0.0807229,0,0.8333696,37.056,12.514,17.866,11.389,1.802,-2.896,-4.964,-6.191,135.109,-1.682,58.176,-3.119,9.357,1.21,2,-0.514,3,75.629,0,0,108.558,6,0,18,0,18,0,26,0,0.39
70_0-wt-1,CC1=C(C(=O)C(=C(C1=O)[S](=O)(=O)c2ccccc2)C)[S](=O)(=O)c3ccccc3,1,0,0,0,0,4,0,-2,416.463,6.372,630.744,111.54,171.54,346.995,0.668,1154.286,0,12,0.0351788,0,0.8436996,40.786,12.608,20.871,15.702,0.203,-1.238,-3.43,-5.716,233.986,-1.283,103.796,-3.075,10.221,2.497,2,-1.411,2,70.54,0,0,118.817,6,0,18,0,18,0,28,0,20.263
70_1-wt-1,Cc1c([O])c(c(C)c(O)c1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,0,0,0,0,0,6,0,-2,418.479,4.571,641.024,114.471,158.139,367.672,0.742,1158.458,0,7.5,0.0180365,0,0.8321679,39.866,12.689,17.743,10.902,2.539,-3.464,-5.56,-6.001,313.523,-1.319,142.542,-2.563,8.888,1.111,4,-0.28,3,86.492,0,0,101.495,6,0,18,0,18,0,28,0,0.393
70_1-wt-1,Cc1c([O])c(c(C)c(O)c1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,0,0,0,0,0,6,0,-2,418.479,9.992,641.579,113.073,160.038,367.504,0.963,1160.97,0,7.5,0.085992,0,0.83265,39.965,12.727,18.722,10.916,2.543,-3.476,-5.56,-5.993,300.79,-1.335,136.675,-2.598,8.673,1.084,4,-0.273,3,86.193,0,0,102.057,6,0,18,0,18,0,28,0,0.353
70_1-wt-1,Cc1c([O])c(c(C)c(O)c1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,1,0,0,0,0,6,0,-2,418.479,0.004,638.039,114.684,155.375,365.938,2.042,1152.501,0,7.5,0,0,0.8331927,39.611,12.612,17.398,10.865,2.522,-3.413,-5.56,-5.976,333.027,-1.285,154.665,-2.518,9.076,1.169,4,-0.297,3,86.863,0,0,95.229,6,0,18,0,18,0,28,0,0.49
71_0-wt-1,CC1=C(C(=O)C(=C(C)C1=O)[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,2,0,0,0,0,4,0,-2,416.463,6.127,555.216,128.725,170.885,255.271,0.335,1096.012,0,12,0.034253,0,0.9259342,37.578,11.686,19.83,14.891,-0.281,0.194,-3.43,-3.948,237.357,-1.006,104.971,-3.386,10.274,2.568,2,-1.58,2,67.815,0,0,116.545,6,0,18,0,18,0,28,0,268.139
71_1-wt-1,Cc1c(O)c(C)c(c([O])c1[S](=O)(=O)c2ccccc2)[S](=O)(=O)c3ccccc3,0,0,0,0,0,6,0,-2,418.479,7.333,636.362,91.373,178.758,365.388,0.844,1149.346,1,8.5,0.0467801,0.0133572,0.8338628,39.48,12.962,20.098,13.466,2.14,-3.786,-5.389,-5.963,199.867,-1.51,87.732,-2.951,9.08,0.983,4,-0.179,3,80.657,0,0,103.258,6,0,18,0,18,0,28,0,0.077
72_0-wt-1,FC(F)(F)C1=CC(=O)C=CC1=O,4,0,0,0,0,0,0,0,176.095,2.662,332.612,0.598,111.582,107.247,113.184,510.406,0,4,0.0138824,0,0.9286203,15.297,3.887,7.433,5.988,0.473,-0.919,-1.317,-3.198,866.489,-0.021,1766.454,-3.198,11.447,2.447,1,-0.97,3,82.298,113.184,0,58.741,2,0,6,0,6,0,12,0,13.441
72_1-wt-1,[O]c1ccc(O)cc1C(F)(F)F,1,0,0,0,0,2,0,0,178.111,3.192,337.469,0.58,95.692,128.658,112.539,517.547,2,1.5,0.0196819,0.006286,0.9237704,14.503,4.411,8.67,6.062,1.563,-1.745,-2.399,-3.379,1225.896,-0.028,2549.459,-2.638,9.254,0.538,3,-0.463,3,91.373,112.539,0,43.18,2,0,6,0,6,0,12,0,6.25
72_1-wt-1,[O]c1ccc(O)cc1C(F)(F)F,2,0,0,0,0,2,0,0,178.111,0.796,337.732,0.52,95.065,128.073,114.074,517.324,2,1.5,0.0012257,0.0062811,0.9227862,14.488,4.379,8.413,6.055,1.57,-1.753,-2.399,-3.392,1242.796,-0.021,2638.033,-2.628,9.026,0.512,3,-0.464,3,91.523,114.074,0,42.864,2,0,6,0,6,0,12,0,6.226
73_0-wt-1,O=C1C=CC(=O)C(=C1)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,214.22,1.496,426.863,12.331,147.945,266.587,0,715.72,0,4.7,0.0031277,0,0.9065086,23.109,7.951,10.15,7.534,0.964,-1.357,-2.161,-4.316,391.685,-0.818,179.623,-3.019,9.765,1.996,3,-0.689,3,78.997,0,0,80.205,3,0,12,0,12,0,16,0,9.014
73_0-wt-1,O=C1C=CC(=O)C(=C1)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,214.22,1.499,426.61,12.381,147.657,266.572,0,715.376,0,4.7,0.0031396,0,0.9067562,23.095,7.948,10.144,7.531,0.964,-1.352,-2.161,-4.312,394.155,-0.815,180.848,-3.014,9.765,1.996,3,-0.69,3,79.045,0,0,80.176,3,0,12,0,12,0,16,0,9.225
73_0-wt-1,O=C1C=CC(=O)C(=C1)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,214.22,2.584,427.906,13.35,142.326,272.23,0,717.658,0,4.7,0.0093035,0,0.9059304,23.24,7.967,10.261,7.536,1.022,-1.377,-2.161,-4.352,442.818,-0.773,205.098,-2.896,9.875,1.86,3,-0.683,3,80.292,0,0,77.723,3,0,12,0,12,0,16,0,11.445
73_0-wt-1,O=C1C=CC(=O)C(=C1)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,214.22,2.584,427.906,13.35,142.326,272.23,0,717.658,0,4.7,0.0093034,0,0.9059304,23.24,7.967,10.261,7.536,1.022,-1.377,-2.161,-4.352,442.819,-0.773,205.098,-2.896,9.875,1.86,3,-0.683,3,80.292,0,0,77.723,3,0,12,0,12,0,16,0,11.445
73_1-wt-1,[O]c1ccc(O)cc1C(=O)c2ccccc2,0,0,0,0,0,4,0,-1,214.22,3.571,436.828,0,136.067,300.76,0,714.916,1,2.5,0.0178396,0.0057231,0.8851657,22.761,8.161,10.408,6.786,2.333,-2.705,-3.262,-4.824,507.659,-0.835,237.743,-2.584,8.97,0.613,2,-0.082,3,89.03,0,0,68.754,3,0,12,0,12,0,16,0,1.101
73_1-wt-1,[O]c1ccc(O)cc1C(=O)c2ccccc2,0,0,0,0,0,4,0,-1,214.22,4.215,435.399,0,136.346,299.053,0,713.344,1,2.5,0.0249095,0.0057419,0.8867682,22.682,8.146,10.48,6.773,2.317,-2.68,-3.262,-4.79,504.577,-0.834,236.184,-2.595,8.729,0.771,2,-0.086,3,88.891,0,0,69.039,3,0,12,0,12,0,16,0,1.137
75_0-wt-1,CC1=C(C(=O)C=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,0,228.247,1.631,460.096,76,125.097,258.999,0,774.481,0,4.7,0.003434,0,0.8864565,25.388,8.179,10.788,7.407,1.496,-1.975,-2.459,-4.604,645.071,-0.679,308.005,-2.625,9.562,1.917,4,-0.518,3,85.994,0,0,75.17,3,0,12,0,12,0,17,0,5.586
75_0-wt-1,CC1=C(C(=O)C=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,0,228.247,1.631,460.087,75.998,125.097,258.992,0,774.464,0,4.7,0.0034344,0,0.8864611,25.387,8.178,10.788,7.407,1.496,-1.975,-2.459,-4.604,645.068,-0.679,308.004,-2.625,9.562,1.917,4,-0.518,3,85.993,0,0,75.17,3,0,12,0,12,0,17,0,5.588
75_0-wt-1,CC1=C(C(=O)C=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,0,228.247,1.596,452.77,72.221,126.38,254.169,0,764.34,0,4.7,0.0033306,0,0.8929182,24.936,8.097,10.642,7.365,1.416,-1.846,-2.459,-4.477,627.244,-0.674,298.815,-2.665,9.6,1.898,4,-0.548,3,85.304,0,0,74.124,3,0,12,0,12,0,17,0,7.002
75_0-wt-1,CC1=C(C(=O)C=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,0,228.247,1.599,452.725,72.196,126.362,254.167,0,764.332,0,4.7,0.0033462,0,0.8930014,24.936,8.098,10.642,7.365,1.416,-1.845,-2.459,-4.475,627.5,-0.674,298.947,-2.665,9.599,1.898,4,-0.548,3,85.307,0,0,74.128,3,0,12,0,12,0,17,0,7.022
75_1-wt-1,Cc1c(O)ccc([O])c1C(=O)c2ccccc2,0,0,0,0,0,5,0,-1,230.263,3.62,440.919,57.299,118.201,265.419,0,751.891,3,3.2,0.0174281,0.0125705,0.9069341,23.261,8.781,13.743,9.832,1.793,-2.135,-3.17,-4.304,749.89,-0.696,362.441,-2.283,8.76,0.04,6,-0.277,3,88.899,0,0,59.261,3,0,12,0,12,0,17,0,8.8
75_1-wt-1,Cc1c(O)ccc([O])c1C(=O)c2ccccc2,0,0,0,0,0,5,0,-1,230.263,3.618,440.923,57.299,118.204,265.42,0,751.896,3,3.2,0.0174109,0.0125704,0.9069308,23.261,8.781,13.743,9.833,1.793,-2.135,-3.17,-4.304,749.843,-0.696,362.417,-2.283,8.76,0.04,6,-0.277,3,88.899,0,0,59.262,3,0,12,0,12,0,17,0,8.798
76_0-wt-1,CC1=CC(=O)C(=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,228.247,1.704,467.568,96.479,135.231,235.858,0,783.013,0,4.7,0.0037062,0,0.8786842,25.508,8.121,10.828,7.336,1.455,-2.111,-2.459,-4.62,517.015,-0.785,242.483,-2.893,9.739,1.927,3,-0.494,3,84.03,0,0,78.32,3,0,12,0,12,0,17,0,2.174
76_0-wt-1,CC1=CC(=O)C(=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,228.247,1.682,468.765,96.507,136.132,236.126,0,784.081,0,4.7,0.0036075,0,0.8772366,25.554,8.13,10.844,7.347,1.456,-2.132,-2.459,-4.645,506.945,-0.797,237.382,-2.909,9.74,1.927,3,-0.49,3,83.884,0,0,78.29,3,0,12,0,12,0,17,0,1.99
76_0-wt-1,CC1=CC(=O)C(=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,228.247,1.924,456.775,97.422,130.738,228.615,0,774.628,0,4.7,0.0047781,0,0.8930146,25.104,8.051,10.703,7.23,1.423,-1.919,-2.459,-4.353,570.314,-0.71,269.612,-2.836,9.847,1.792,3,-0.518,3,84.605,0,0,75.964,3,0,12,0,12,0,17,0,3.972
76_0-wt-1,CC1=CC(=O)C(=CC1=O)C(=O)c2ccccc2,1,0,0,0,0,3,0,-1,228.247,1.923,456.783,97.415,130.764,228.604,0,774.638,0,4.7,0.0047752,0,0.8930049,25.104,8.052,10.703,7.23,1.423,-1.919,-2.459,-4.354,569.987,-0.711,269.444,-2.836,9.847,1.793,3,-0.518,3,84.6,0,0,75.971,3,0,12,0,12,0,17,0,3.966
76_1-wt-1,Cc1cc([O])c(cc1O)C(=O)c2ccccc2,0,0,0,0,0,4,0,-1,228.247,3.902,465.258,83.676,126.551,255.031,0,771.248,1,2.5,0.0197384,0.0053734,0.8741791,24.578,8.273,10.93,6.479,2.677,-3.241,-3.542,-4.784,624.906,-0.782,297.612,-2.569,8.886,0.58,3,0.067,3,92.659,0,0,67.641,3,0,12,0,12,0,17,0,0.38
76_1-wt-1,Cc1cc([O])c(cc1O)C(=O)c2ccccc2,0,0,0,0,0,4,0,-1,228.247,4.084,463.899,83.595,127.299,253.005,0,769.771,1,2.5,0.0216694,0.0053891,0.875621,24.5,8.258,10.933,6.467,2.66,-3.216,-3.542,-4.751,614.786,-0.784,292.405,-2.59,8.666,0.733,3,0.063,3,92.434,0,0,67.87,3,0,12,0,12,0,17,0,0.383
77_0-wt-1,COC1=CC(=O)C=CC1=O,4,0,0,0,0,1,0,-1,138.123,1.994,316.631,88.396,114.45,113.785,0,488.887,0,4.75,0.0081317,0,0.9478747,13.856,4.668,6.717,6.492,-0.09,0.433,-0.163,-2.918,813.896,-0.346,395.991,-3.132,10.771,1.981,1,-1.276,3,78.51,0,0,67.606,3,0,6,0,6,0,10,0,275.951
77_1-wt-1,COc1cc(O)ccc1[O],1,0,0,0,0,3,0,0,140.138,1.268,327.412,93.282,105.91,128.22,0,501.423,2,2.25,0.0032088,0.0097186,0.9322668,13.211,5.125,7.87,6.583,0.998,-0.662,-1.51,-3.239,980.754,-0.43,484.426,-2.732,8.56,-0.128,3,-0.604,3,86.332,0,0,52.521,3,0,6,0,6,0,10,0,31.005
78_0-wt-1,COC1=C(C)C(=O)C=CC1=O,2,0,0,0,0,1,0,0,152.149,1.85,342.866,155.567,102.806,84.493,0,543.045,0,4.75,0.0063013,0,0.9388526,15.743,4.865,7.234,6.276,0.02,-0.065,-0.46,-2.924,1049.516,-0.274,521.239,-3.021,10.432,1.918,2,-1.119,3,81.135,0,0,64.662,3,0,6,0,6,0,11,0,125.052
78_1-wt-1,COc1c(C)c(O)ccc1[O],0,0,0,0,0,3,0,0,154.165,3.539,345.778,151.334,89.515,104.929,0,548.403,2,2.25,0.0228384,0.0092024,0.937061,14.869,5.408,8.61,6.358,1.01,-1.313,-1.757,-3.051,1402.907,-0.297,713.298,-2.512,8.755,-0.016,4,-0.49,3,89.186,0,0,49.74,3,0,6,0,6,0,11,0,28.611
79_0-wt-1,COC1=C(OC)C(=O)C=CC1=O,3,0,0,0,0,2,0,0,168.149,0.599,355.469,169.251,104.898,81.32,0,569.256,0,5.5,0.0006312,0,0.9344749,16.12,5.09,7.658,6.817,-0.3,0.252,-0.452,-2.98,1002.654,-0.358,496.129,-2.974,10.491,2.012,2,-1.286,3,78.902,0,0,74.258,4,0,6,0,6,0,12,0,318.758
79_1-wt-1,COc1c([O])ccc(O)c1OC,1,0,0,0,0,4,0,0,170.165,5.251,341.771,149.41,87.738,104.623,0,556.497,2,3,0.0495501,0.0124137,0.9573519,14.548,5.698,9.263,6.852,0.931,-0.706,-1.854,-2.721,1458.412,-0.316,743.85,-2.384,8.86,0.126,4,-0.57,3,89.023,0,0,58.944,4,0,6,0,6,0,12,0,86.6
80_0-wt-1,COC1=CC(=O)C(=CC1=O)OC,3,0,0,0,0,2,0,0,168.149,3.754,347.404,176.819,99.629,70.956,0,560.266,0,5.5,0.0251599,0,0.9460782,15.661,5.007,7.812,6.692,-0.335,0.405,-0.452,-2.743,1124.92,-0.299,561.832,-2.914,10.775,1.995,2,-1.312,3,79.595,0,0,73.333,4,0,6,0,6,0,12,0,521.095
80_1-wt-1,COc1cc(O)c(OC)cc1[O],1,0,0,0,0,4,0,0,170.165,0,365.329,186.611,102.317,76.401,0,579.095,2,3,0,0.0116132,0.9197029,15.183,5.445,8.765,6.816,0.909,-0.926,-1.854,-3.196,1060.776,-0.484,527.286,-2.752,8.288,-0.088,4,-0.539,3,86.42,0,0,59.879,4,0,6,0,6,0,12,0,15.959
81_0-wt-1,COC1=CC(=O)C=C(OC)C1=O,3,0,0,0,0,2,0,0,168.149,3.816,348.44,176.06,100.822,71.558,0,561.341,0,5.5,0.0259448,0,0.9444713,15.71,5.014,7.844,6.706,-0.335,0.385,-0.452,-2.772,1095.983,-0.311,546.227,-2.934,10.738,2.001,2,-1.309,3,79.39,0,0,73.509,4,0,6,0,6,0,12,0,475.78
81_1-wt-1,COc1cc(O)cc(OC)c1[O],0,0,0,0,0,4,0,0,170.165,3.686,365.709,186.588,102.181,76.94,0,579.404,2,3,0.0234497,0.0116012,0.9190749,15.2,5.445,9.091,6.819,0.912,-0.929,-1.854,-3.208,1063.95,-0.484,528.991,-2.748,8.499,-0.206,4,-0.539,3,86.461,0,0,59.673,4,0,6,0,6,0,12,0,15.901
82_0-wt-1,COC1=C(OC)C(=O)C(=CC1=O)C,2,0,0,0,0,2,0,0,182.176,0.715,383.602,244.468,100.403,38.732,0,623.368,0,5.5,0.0008194,0,0.9199833,17.879,5.181,8.163,6.565,0.034,-0.281,-0.75,-3.011,1106.061,-0.348,551.658,-3.041,10.081,1.887,3,-1.129,3,81.622,0,0,72.347,4,0,6,0,6,0,13,0,86.688
82_1-wt-1,COc1c([O])cc(C)c(O)c1OC,0,0,0,0,0,4,0,0,184.191,1.186,389.054,247.8,85.886,55.367,0,632.725,2,3,0.0022222,0.010905,0.9161474,17.128,5.712,9.358,6.618,1.584,-1.503,-2.106,-3.153,1518.601,-0.36,777.086,-2.523,8.723,0.134,5,-0.414,3,93.164,0,0,56.806,4,0,6,0,6,0,13,0,12.228
83_0-wt-1,COC1=C(OC)C(=O)C(=C(Br)C1=O)Br,2,0,0,0,0,2,0,1,325.941,1.078,406.478,168.738,89.089,15.332,133.319,669.666,0,5.5,0.0017369,0,0.9106822,19.508,6.271,9.3,6.43,0.895,-1.296,-3.803,-3.05,1416.033,0.054,3872.254,-2.915,10.708,2.316,2,-0.994,3,88.587,0,0,72.066,4,0,6,0,6,0,14,0,20.048
